team_name,common_name,season,country,average_attendance_overall,average_attendance_home,average_attendance_away,minutes_per_goal_scored_overall,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded_overall,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,highest_goals_scored_home,highest_goals_scored_away,highest_goals_conceded_home,highest_goals_conceded_away,half_time_points_overall,half_time_points_home,half_time_points_away,corners_recorded_matches_num_overall,corners_recorded_matches_num_home,cornersRecorded_matches_away,corners_total_per_match_overall,corners_total_per_match_home,corners_total_per_match_away,corners_against_overall,corners_against_home,corners_against_away,corners_against_per_match_overall,corners_against_per_match_home,corners_against_per_match_away,over65_corners_num_overall,over75_corners_num_overall,over85_corners_num_overall,over95_corners_num_overall,over105_corners_num_overall,over115_corners_num_overall,over125_corners_num_overall,over135_corners_num_overall,over145_corners_num_overall,over65_corners_num_home,over75_corners_num_home,over85_corners_num_home,over95_corners_num_home,over105_corners_num_home,over115_corners_num_home,over125_corners_num_home,over135_corners_num_home,over145_corners_num_home,over65_corners_percentage_home,over75_corners_percentage_home,over85_corners_percentage_home,over95_corners_percentage_home,over105_corners_percentage_home,over115_corners_percentage_home,over125_corners_percentage_home,over135_corners_percentage_home,over145_corners_percentage_home,over65_corners_num_away,over75_corners_num_away,over85_corners_num_away,over95_corners_num_away,over105_corners_num_away,over115_corners_num_away,over125_corners_num_away,over135_corners_num_away,over145_corners_num_away,over65_corners_percentage_away,over75_corners_percentage_away,over85_corners_percentage_away,over95_corners_percentage_away,over105_corners_percentage_away,over115_corners_percentage_away,over125_corners_percentage_away,over135_corners_percentage_away,over145_corners_percentage_away,over25_corners_for_overall,over35_corners_for_overall,over45_corners_for_overall,over55_corners_for_overall,over65_corners_for_overall,over75_corners_for_overall,over85_corners_for_overall,over25_corners_for_percentage_overall,over35_corners_for_percentage_overall,over45_corners_for_percentage_overall,over55_corners_for_percentage_overall,over65_corners_for_percentage_overall,over75_corners_for_percentage_overall,over85_corners_for_percentage_overall,over25_corners_for_home,over35_corners_for_home,over45_corners_for_home,over55_corners_for_home,over65_corners_for_home,over75_corners_for_home,over85_corners_for_home,over25_corners_for_percentage_home,over35_corners_for_percentage_home,over45_corners_for_percentage_home,over55_corners_for_percentage_home,over65_corners_for_percentage_home,over75_corners_for_percentage_home,over85_corners_for_percentage_home,over25_corners_for_away,over35_corners_for_away,over45_corners_for_away,over55_corners_for_away,over65_corners_for_away,over75_corners_for_away,over85_corners_for_away,over25_corners_for_percentage_away,over35_corners_for_percentage_away,over45_corners_for_percentage_away,over55_corners_for_percentage_away,over65_corners_for_percentage_away,over75_corners_for_percentage_away,over85_corners_for_percentage_away,over25_corners_against_overall,over35_corners_against_overall,over45_corners_against_overall,over55_corners_against_overall,over65_corners_against_overall,over75_corners_against_overall,over85_corners_against_overall,over25_corners_against_percentage_overall,over35_corners_against_percentage_overall,over45_corners_against_percentage_overall,over55_corners_against_percentage_overall,over65_corners_against_percentage_overall,over75_corners_against_percentage_overall,over85_corners_against_percentage_overall,over25_corners_against_home,over35_corners_against_home,over45_corners_against_home,over55_corners_against_home,over65_corners_against_home,over75_corners_against_home,over85_corners_against_home,over25_corners_against_percentage_home,over35_corners_against_percentage_home,over45_corners_against_percentage_home,over55_corners_against_percentage_home,over65_corners_against_percentage_home,over75_corners_against_percentage_home,over85_corners_against_percentage_home,over25_corners_against_away,over35_corners_against_away,over45_corners_against_away,over55_corners_against_away,over65_corners_against_away,over75_corners_against_away,over85_corners_against_away,over25_corners_against_percentage_away,over35_corners_against_percentage_away,over45_corners_against_percentage_away,over55_corners_against_percentage_away,over65_corners_against_percentage_away,over75_corners_against_percentage_away,over85_corners_against_percentage_away,cornerTimingRecorded_matches_overall,cornerTimingRecorded_matches_home,cornerTimingRecorded_matches_away,corners_total_fh_overall,corners_total_fh_home,corners_total_fh_away,corners_total_2h_overall,corners_total_2h_home,corners_total_2h_away,corners_total_per_match_fh_overall,corners_total_per_match_fh_home,corners_total_per_match_fh_away,corners_total_per_match_2h_overall,corners_total_per_match_2h_home,corners_total_per_match_2h_away,corners_total_fh_over4_overall,corners_total_fh_over5_overall,corners_total_fh_over6_overall,corners_total_2h_over4_overall,corners_total_2h_over5_overall,corners_total_2h_over6_overall,over05_cards_total_overall,over15_cards_total_overall,over25_cards_total_overall,over35_cards_total_overall,over45_cards_total_overall,over55_cards_total_overall,over65_cards_total_overall,over75_cards_total_overall,over85_cards_total_overall,over05_cards_total_percentage_overall,over15_cards_total_percentage_overall,over25_cards_total_percentage_overall,over35_cards_total_percentage_overall,over45_cards_total_percentage_overall,over55_cards_total_percentage_overall,over65_cards_total_percentage_overall,over75_cards_total_percentage_overall,over85_cards_total_percentage_overall,over05_cards_total_home,over15_cards_total_home,over25_cards_total_home,over35_cards_total_home,over45_cards_total_home,over55_cards_total_home,over65_cards_total_home,over75_cards_total_home,over85_cards_total_home,over05_cards_total_percentage_home,over15_cards_total_percentage_home,over25_cards_total_percentage_home,over35_cards_total_percentage_home,over45_cards_total_percentage_home,over55_cards_total_percentage_home,over65_cards_total_percentage_home,over75_cards_total_percentage_home,over85_cards_total_percentage_home,over05_cards_total_away,over15_cards_total_away,over25_cards_total_away,over35_cards_total_away,over45_cards_total_away,over55_cards_total_away,over65_cards_total_away,over75_cards_total_away,over85_cards_total_away,over05_cards_total_percentage_away,over15_cards_total_percentage_away,over25_cards_total_percentage_away,over35_cards_total_percentage_away,over45_cards_total_percentage_away,over55_cards_total_percentage_away,over65_cards_total_percentage_away,over75_cards_total_percentage_away,over85_cards_total_percentage_away,over05_cards_for_overall,over15_cards_for_overall,over25_cards_for_overall,over35_cards_for_overall,over45_cards_for_overall,over55_cards_for_overall,over65_cards_for_overall,over05_cards_for_percentage_overall,over15_cards_for_percentage_overall,over25_cards_for_percentage_overall,over35_cards_for_percentage_overall,over45_cards_for_percentage_overall,over55_cards_for_percentage_overall,over65_cards_for_percentage_overall,over05_cards_for_home,over15_cards_for_home,over25_cards_for_home,over35_cards_for_home,over45_cards_for_home,over55_cards_for_home,over65_cards_for_home,over05_cards_for_percentage_home,over15_cards_for_percentage_home,over25_cards_for_percentage_home,over35_cards_for_percentage_home,over45_cards_for_percentage_home,over55_cards_for_percentage_home,over65_cards_for_percentage_home,over05_cards_for_away,over15_cards_for_away,over25_cards_for_away,over35_cards_for_away,over45_cards_for_away,over55_cards_for_away,over65_cards_for_away,over05_cards_for_percentage_away,over15_cards_for_percentage_away,over25_cards_for_percentage_away,over35_cards_for_percentage_away,over45_cards_for_percentage_away,over55_cards_for_percentage_away,over65_cards_for_percentage_away,over05_cards_against_overall,over15_cards_against_overall,over25_cards_against_overall,over35_cards_against_overall,over45_cards_against_overall,over55_cards_against_overall,over65_cards_against_overall,over05_cards_against_percentage_overall,over15_cards_against_percentage_overall,over25_cards_against_percentage_overall,over35_cards_against_percentage_overall,over45_cards_against_percentage_overall,over55_cards_against_percentage_overall,over65_cards_against_percentage_overall,over05_cards_against_home,over15_cards_against_home,over25_cards_against_home,over35_cards_against_home,over45_cards_against_home,over55_cards_against_home,over65_cards_against_home,over05_cards_against_percentage_home,over15_cards_against_percentage_home,over25_cards_against_percentage_home,over35_cards_against_percentage_home,over45_cards_against_percentage_home,over55_cards_against_percentage_home,over65_cards_against_percentage_home,over05_cards_against_away,over15_cards_against_away,over25_cards_against_away,over35_cards_against_away,over45_cards_against_away,over55_cards_against_away,over65_cards_against_away,over05_cards_against_percentage_away,over15_cards_against_percentage_away,over25_cards_against_percentage_away,over35_cards_against_percentage_away,over45_cards_against_percentage_away,over55_cards_against_percentage_away,over65_cards_against_percentage_away,firstGoalScoredPercentage_overall,firstGoalScoredPercentage_home,firstGoalScoredPercentage_away,shots_per_match_overall,shots_per_match_home,shots_per_match_away,shots_on_target_per_match_overall,shots_on_target_per_match_home,shots_on_target_per_match_away,shots_off_target_per_match_overall,shots_off_target_per_match_home,shots_off_target_per_match_away,fouls_by_this_team_overall,fouls_by_this_team_home,fouls_by_this_team_away,fouls_per_match_overall,fouls_per_match_home,fouls_per_match_away,offsides_total_overall,offsides_total_home,offsides_total_away,offsides_this_team_overall,offsides_this_team_home,offsides_this_team_away,offsidesRecorded_matches_overall,offsidesRecorded_matches_home,offsidesRecorded_matches_away,offsides_total_per_match_overall,offsides_total_per_match_home,offsides_total_per_match_away,offsides_this_team_per_match_overall,offsides_this_team_per_match_home,offsides_this_team_per_match_away,offsides_total_over05_overall,offsides_total_over15_overall,offsides_total_over25_overall,offsides_total_over35_overall,offsides_total_over45_overall,scoredBothHalves_overall,scoredBothHalves_home,scoredBothHalves_away,scoredBothHalvesPercentage_overall,scoredBothHalvesPercentage_home,scoredBothHalvesPercentage_away,BTTS_both_halves_overall,BTTS_both_halves_home,BTTS_both_halves_away,BTTS_and_win_overall,BTTS_and_win_home,BTTS_and_win_away,BTTS_and_win_percentage_overall,BTTS_and_win_percentage_home,BTTS_and_win_percentage_away,BTTS_and_draw_overall,BTTS_and_draw_home,BTTS_and_draw_away,BTTS_and_draw_percentage_overall,BTTS_and_draw_percentage_home,BTTS_and_draw_percentage_away,BTTS_and_lose_overall,BTTS_and_lose_home,BTTS_and_lose_away,BTTS_and_lose_percentage_overall,BTTS_and_lose_percentage_home,BTTS_and_lose_percentage_away,matches_goal_timings_recorded_overall,matches_goal_timings_recorded_home,matches_goal_timings_recorded_away,total_goals_2h_overall,total_goals_2h_home,total_goals_2h_away,average_total_goals_2h_per_match_overall,average_total_goals_2h_per_match_home,average_total_goals_2h_per_match_away,goals_scored_2h_overall,goals_scored_2h_home,goals_scored_2h_away,goals_scored_2h_per_match_overall,goals_scored_2h_per_match_home,goals_scored_2h_per_match_away,goals_conceded_2h_overall,goals_conceded_2h_home,goals_conceded_2h_away,goals_conceded_2h_per_match_overall,goals_conceded_2h_per_match_home,goals_conceded_2h_per_match_away,over05_2hg_matches_overall,over15_2hg_matches_overall,over25_2hg_matches_overall,over05_2hg_percentage_overall,over15_2hg_percentage_overall,over25_2hg_percentage_overall,points_2h_overall,points_2h_home,points_2h_away,ppg_2h_overall,ppg_2h_home,ppg_2h_away,wins_2h_overall,wins_2h_home,wins_2h_away,wins_2h_percentage_overall,wins_2h_percentage_home,wins_2h_percentage_away,draws_2h_overall,draws_2h_home,draws_2h_away,losses_2h_overall,losses_2h_home,losses_2h_away,btts_2h_overall,btts_2h_home,btts_2h_away,btts_2h_percentage_overall,btts_2h_percentage_home,btts_2h_percentage_away,clean_sheets_2h_overall,clean_sheets_2h_home,clean_sheets_2h_away,failed_to_score_2h_overall,failed_to_score_2h_home,failed_to_score_2h_away
New York Cosmos,NY Cosmos,2026,USA,1451,1146,1756,60,60,60,40,60,30,2,2,3,3,5,4,1,4,2,2,7.50,6.00,9.00,16,9,7,4.00,4.50,3.50,3,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,100,100,50,50,0,0,0,0,0,2,2,2,1,0,0,0,50,50,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,100,100,100,50,0,0,0,3,2,1,1,1,0,0,75,50,25,25,25,0,0,1,1,1,1,1,0,0,50,50,50,50,50,0,0,2,1,0,0,0,0,0,100,50,0,0,0,0,0,2,1,1,5,3,2,11,5,6,2.50,3.00,2.00,5.50,5.00,6.00,0,0,0,2,1,0,4,3,3,2,2,0,0,0,0,100,75,75,50,50,0,0,0,0,2,2,2,1,1,0,0,0,0,100,100,100,50,50,0,0,0,0,2,1,1,1,1,0,0,0,0,100,50,50,50,50,0,0,0,0,3,2,0,0,0,0,0,75,50,0,0,0,0,0,1,1,0,0,0,0,0,50,50,0,0,0,0,0,2,1,0,0,0,0,0,100,50,0,0,0,0,0,3,3,3,0,0,0,0,75,75,75,0,0,0,0,2,2,2,0,0,0,0,100,100,100,0,0,0,0,1,1,1,0,0,0,0,50,50,50,0,0,0,0,25,50,0,10.25,8,12.5,4.50,4.50,4.50,5.75,3.50,8.00,48,19,29,12,9.5,14.5,13,8,5,5,2,3,4,2,2,3.25,4.00,2.50,1.25,1.00,1.50,4,3,2,2,1,2,1,1,50,50,50,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,75,50,100,4,2,2,9,5,4,2.25,2.50,2.00,4,2,2,1.00,1.00,1.00,5,3,2,1.25,1.50,1.00,4,2,2,100,50,50,6,3,3,1.50,1.50,1.50,2,1,1,50,50,50,0,0,0,2,1,1,2,1,1,50,50,50,2,1,1,0,0,0
Charlotte Independence,Charlotte Independence,2026,USA,925,925,0,36,23,90,180,0,90,4,1,0,1,3,3,0,2,1,1,13.00,13.00,13.00,13,9,4,6.50,9.00,4.00,2,2,2,2,2,2,2,0,0,1,1,1,1,1,1,1,0,0,100,100,100,100,100,100,100,0,0,1,1,1,1,1,1,1,0,0,100,100,100,100,100,100,100,0,0,2,2,1,1,1,1,1,100,100,50,50,50,50,50,1,1,0,0,0,0,0,100,100,0,0,0,0,0,1,1,1,1,1,1,1,100,100,100,100,100,100,100,2,2,1,1,1,1,1,100,100,50,50,50,50,50,1,1,1,1,1,1,1,100,100,100,100,100,100,100,1,1,0,0,0,0,0,100,100,0,0,0,0,0,2,1,1,9,4,5,17,9,8,4.50,4.00,5.00,8.50,9.00,8.00,1,0,0,2,2,2,2,2,2,1,1,0,0,0,0,100,100,100,50,50,0,0,0,0,1,1,1,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,100,100,100,100,100,0,0,0,0,2,1,1,0,0,0,0,100,50,50,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,1,1,1,0,0,0,0,100,100,100,0,0,0,0,2,2,0,0,0,0,0,100,100,0,0,0,0,0,1,1,0,0,0,0,0,100,100,0,0,0,0,0,1,1,0,0,0,0,0,100,100,0,0,0,0,0,50,100,0,18,16,20,5.00,5.00,5.00,13.00,11.00,15.00,23,15,8,11.5,15,8,7,3,4,3,2,1,2,1,1,3.50,3.00,4.00,1.50,2.00,1.00,2,2,2,1,0,1,1,0,50,100,0,0,0,0,0,0,0,0,0,0,1,0,1,50,0,100,0,0,0,0,0,0,2,1,1,2,1,1,1.00,1.00,1.00,2,1,1,1.00,1.00,1.00,0,0,0,0.00,0.00,0.00,2,0,0,100,0,0,6,3,3,3.00,3.00,3.00,2,1,1,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0
Richmond Kickers,Richmond Kickers,2026,USA,2251,0,2251,273,0,180,90,90,90,0,1,1,1,2,0,2,3,1,1,9.67,10.00,9.50,15,2,13,5.00,2.00,6.50,3,3,3,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,100,100,100,100,0,0,0,0,0,2,2,2,1,0,0,0,0,0,100,100,100,50,0,0,0,0,0,2,2,1,1,1,1,0,67,67,33,33,33,33,0,1,1,1,1,1,1,0,100,100,100,100,100,100,0,1,1,0,0,0,0,0,50,50,0,0,0,0,0,2,2,2,2,1,0,0,67,67,67,67,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,0,0,100,100,100,100,50,0,0,2,1,1,8,4,4,12,6,6,4.00,4.00,4.00,6.00,6.00,6.00,0,0,0,2,2,0,3,3,3,3,2,1,1,0,0,100,100,100,100,67,33,33,0,0,1,1,1,1,1,1,1,0,0,100,100,100,100,100,100,100,0,0,2,2,2,2,1,0,0,0,0,100,100,100,100,50,0,0,0,0,3,2,1,1,1,1,1,100,67,33,33,33,33,33,1,1,1,1,1,1,1,100,100,100,100,100,100,100,2,1,0,0,0,0,0,100,50,0,0,0,0,0,3,2,1,1,0,0,0,100,67,33,33,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,2,2,1,1,0,0,0,100,100,50,50,0,0,0,33,0,50,9,11,8,2.33,4.00,1.50,6.67,7.00,6.50,39,12,27,13,12,13.5,10,1,9,6,0,6,3,1,2,3.33,1.00,4.50,2.00,0.00,3.00,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,33,0,50,0,0,0,0,0,0,3,1,2,1,0,1,0.33,0.00,0.50,0,0,0,0.00,0.00,0.00,1,0,1,0.33,0.00,0.50,1,0,0,33,0,0,2,1,1,0.67,1.00,0.50,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,0,2,1,1,3,1,2
Corpus Christi FC,Corpus Christi,2026,USA,1793,0,1793,90,0,90,68,0,68,0,2,0,2,2,0,2,3,0,0,10.00,0.00,10.00,20,0,20,6.67,0.00,6.67,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,1,0,0,0,0,100,100,100,67,33,0,0,0,0,2,1,1,0,0,0,0,67,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,67,33,33,0,0,0,0,3,3,3,2,1,1,1,100,100,100,67,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,1,1,1,100,100,100,67,33,33,33,3,0,3,15,0,15,15,0,15,5.00,0.00,5.00,5.00,0.00,5.00,1,1,1,2,2,0,3,3,3,2,1,0,0,0,0,100,100,100,67,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,1,0,0,0,0,100,100,100,67,33,0,0,0,0,3,3,2,0,0,0,0,100,100,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,100,100,67,0,0,0,0,3,1,0,0,0,0,0,100,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,100,33,0,0,0,0,0,0,0,0,9.33,0,9.33,3.00,0.00,3.00,6.33,0.00,6.33,43,0,43,14.33,0,14.33,5,0,5,3,0,3,3,0,3,1.67,0.00,1.67,1.00,0.00,1.00,3,2,0,0,0,1,0,1,33,0,33,1,0,1,0,0,0,0,0,0,1,0,1,33,0,33,1,0,1,33,0,33,3,0,3,4,0,4,1.33,0.00,1.33,2,0,2,0.67,0.00,0.67,2,0,2,0.67,0.00,0.67,2,2,0,67,67,0,3,0,3,1.00,0.00,1.00,0,0,0,0,0,0,3,0,3,0,0,0,2,0,2,67,0,67,1,0,1,1,0,1
South Georgia Tormenta FC,South Georgia Tormenta FC,2026,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenville Triumph SC,Greenville Triumph,2026,USA,878,878,0,34,34,0,45,45,0,4,0,2,0,5,5,0,3,3,3,9.67,9.67,0.00,17,17,0,5.67,5.67,0.00,3,3,2,2,1,0,0,0,0,3,3,2,2,1,0,0,0,0,100,100,67,67,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,67,33,33,33,33,0,0,2,1,1,1,1,0,0,67,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,1,1,0,100,100,67,33,33,33,0,3,3,2,1,1,1,0,100,100,67,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,13,13,0,14,14,0,4.33,4.33,0.00,4.67,4.67,0.00,2,1,0,1,1,0,3,2,2,1,1,0,0,0,0,100,67,67,33,33,0,0,0,0,3,2,2,1,1,0,0,0,0,100,67,67,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,67,33,0,0,0,0,0,2,1,0,0,0,0,0,67,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,100,67,33,0,0,0,0,3,2,1,0,0,0,0,100,67,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,16.33,16.33,0,7.67,7.67,0.00,8.67,8.67,0.00,40,40,0,13.33,13.33,0,5,5,0,3,3,0,2,2,0,2.50,2.50,0.00,1.50,1.50,0.00,2,1,1,1,0,2,2,0,67,67,0,1,1,0,2,2,0,67,67,0,0,0,0,0,0,0,1,1,0,33,33,0,3,3,0,7,7,0,2.33,2.33,0.00,3,3,0,1.00,1.00,0.00,4,4,0,1.33,1.33,0.00,3,2,2,100,67,67,3,3,0,1.00,1.00,0.00,1,1,0,33,33,0,0,0,0,2,2,0,2,2,0,67,67,0,0,0,0,1,1,0
Forward Madison FC,Forward Madison,2026,USA,3147,0,3147,60,0,60,180,0,180,0,2,0,1,6,0,6,2,0,0,13.50,0.00,13.50,17,0,17,8.50,0.00,8.50,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,1,0,100,100,100,100,100,100,100,50,0,2,2,1,1,0,0,0,100,100,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,100,100,50,50,0,0,0,2,2,2,2,2,1,1,100,100,100,100,100,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,100,100,100,100,100,50,50,2,0,2,13,0,13,14,0,14,6.50,0.00,6.50,7.00,0.00,7.00,2,1,1,2,1,1,2,2,2,1,1,1,0,0,0,100,100,100,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,0,0,0,100,100,100,50,50,50,0,0,0,2,2,1,1,0,0,0,100,100,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,100,100,50,50,0,0,0,2,1,0,0,0,0,0,100,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,100,50,0,0,0,0,0,50,0,50,9,0,9,4.00,0.00,4.00,5.00,0.00,5.00,18,0,18,9,0,9,8,0,8,3,0,3,2,0,2,4.00,0.00,4.00,1.50,0.00,1.50,2,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0,0,0,0,0,2,0,2,1.00,0.00,1.00,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2
Chattanooga Red Wolves SC,Chattanooga Red Wolves,2026,USA,0,0,0,45,0,45,60,0,60,0,2,0,2,4,0,4,2,0,0,12.50,0.00,12.50,15,0,15,7.50,0.00,7.50,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,100,100,100,100,100,50,50,50,0,2,2,1,1,0,0,0,100,100,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,100,100,50,50,0,0,0,2,2,2,2,2,1,0,100,100,100,100,100,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,0,100,100,100,100,100,50,0,2,0,2,13,0,13,10,0,10,6.50,0.00,6.50,5.00,0.00,5.00,2,1,1,1,1,0,2,2,2,2,2,0,0,0,0,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,100,100,100,100,100,0,0,0,0,2,2,2,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,100,100,100,0,0,0,0,2,2,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,9.5,0,9.5,3.50,0.00,3.50,6.00,0.00,6.00,33,0,33,16.5,0,16.5,3,0,3,2,0,2,1,0,1,3.00,0.00,3.00,2.00,0.00,2.00,1,1,1,0,0,1,0,1,50,0,50,0,0,0,1,0,1,50,0,50,1,0,1,50,0,50,0,0,0,0,0,0,2,0,2,2,0,2,1.00,0.00,1.00,1,0,1,0.50,0.00,0.50,1,0,1,0.50,0.00,0.50,2,0,0,100,0,0,3,0,3,1.50,0.00,1.50,1,0,1,50,0,50,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1
